,track_id,race_date,race_number,program_number,trakus_index,latitude,longitude,distance_id,course_type,track_condition,run_up_distance,race_type,purse,post_time,weight_carried,jockey,odds,position_at_finish,horse_pk,win,rid,horse_id,horse_name,timestamp,run_id,distance_km,speed_kmh,pctComplete,Stage
1941923,AQU,2019-12-13,7,2,142,40.6753866627368,-73.8278766893442,650,D,GD ,52,AOC,67000.0,329,120,Manuel Franco,660,6,AQU_2019-12-13_7_2,0,AQU_2019-12-13_7,713,Five Star Bunt,2019-12-13 15:29:35.500,AQU_2019-12-13_7_713,0.004968323108239305,71.543852758646,0.46,2
3167911,BEL,2019-10-19,1,9,362,40.7143857911498,-73.7249557985543,900,I,FM ,236,ALW,66000.0,1220,120,Junior Alvarado,880,4,BEL_2019-10-19_1_9,0,BEL_2019-10-19_1,2190,Saltking,2019-10-19 12:21:30.500,BEL_2019-10-19_1_2190,0.005165187947729477,74.37870644730447,0.83,4
1057706,AQU,2019-04-06,7,2,84,40.669155910041,-73.8310688728596,900,D,FT ,84,STK,150000.0,411,118,Ruben Silvera,8925,6,AQU_2019-04-06_7_2,0,AQU_2019-04-06_7,21,Holiday Bonus,2019-04-06 16:11:21.000,AQU_2019-04-06_7_21,0.004888089598798301,70.38849022269554,0.18,1
3253539,AQU,2019-03-17,9,7,13,40.6696421439585,-73.8290325150592,650,D,FT ,30,MCL,35000.0,604,114,Benjamin Hernandez,470,2,AQU_2019-03-17_9_7,0,AQU_2019-03-17_9,833,First Forever,2019-03-17 18:04:03.250,AQU_2019-03-17_9_833,0.0033699636526801856,48.527476598594674,0.03,1
1858587,AQU,2019-03-23,3,7,311,40.6733226839573,-73.8310935618626,800,D,FT ,54,MSW,60000.0,241,119,Benjamin Hernandez,310,1,AQU_2019-03-23_3_7,1,AQU_2019-03-23_3,1205,Turbulence,2019-03-23 14:42:17.750,AQU_2019-03-23_3_1205,0.004591433104704538,66.11663670774536,0.79,4
4256213,AQU,2019-04-20,9,2,40,40.6709659402339,-73.8285301280641,650,D,SY ,38,STK,200000.0,548,120,Michael J. Luzzi,1230,4,AQU_2019-04-20_9_2,0,AQU_2019-04-20_9,145,Hushion,2019-04-20 17:48:10.000,AQU_2019-04-20_9_145,0.005519858487950497,79.48596222648715,0.12,1
2070439,AQU,2019-01-12,9,6,92,40.6702575492785,-73.8288008141267,800,D,FT ,54,MCL,33000.0,432,113,Heman K. Harkie,1790,5,AQU_2019-01-12_9_6,0,AQU_2019-01-12_9,377,Blue Skies Forever,2019-01-12 16:32:23.000,AQU_2019-01-12_9_377,0.005057015855020149,72.82102831229015,0.23,1
3675127,AQU,2019-01-05,3,4,391,40.6715640697782,-73.8319797714205,800,D,SY ,54,MSW,60000.0,126,120,Dalton Brown,5900,6,AQU_2019-01-05_3_4,0,AQU_2019-01-05_3,130,Sarah's Rainbow,2019-01-05 13:27:37.750,AQU_2019-01-05_3_130,0.0034317339966740317,49.41696955210605,0.96,4
357688,AQU,2019-01-04,6,6,20,40.667347460912,-73.8300866831664,800,D,FT ,54,CLM,32000.0,331,114,Reylu Gutierrez,240,3,AQU_2019-01-04_6_6,0,AQU_2019-01-04_6,95,Shalako,2019-01-04 15:31:05.000,AQU_2019-01-04_6_95,0.004196742684880994,60.43309466228631,0.05,1
2061536,SAR,2019-07-21,6,5,2,43.072405819394,-73.7692200124595,800,I,FM ,74,CLM,48000.0,322,123,Rajiv Maragh,2650,9,SAR_2019-07-21_6_5,0,SAR_2019-07-21_6,207,Solitary Gem,2019-07-21 15:22:00.500,SAR_2019-07-21_6_207,0.00258120250452319,37.169316065133934,0.0,1
723900,AQU,2019-02-18,2,5,341,40.6744830219526,-73.8305629718669,900,D,FT ,96,CLM,28000.0,121,120,Jose Lezcano,190,4,AQU_2019-02-18_2_5,0,AQU_2019-02-18_2,702,Fillet of Sole,2019-02-18 13:22:25.250,AQU_2019-02-18_2_702,0.0045381606294150265,65.34951306357638,0.68,3
5051347,AQU,2019-04-19,3,2,61,40.6704921315872,-73.8319320563342,850,O,FM ,22,STK,100000.0,230,118,Javier Castellano,135,2,AQU_2019-04-19_3_2,0,AQU_2019-04-19_3,1532,Blowout (GB),2019-04-19 14:30:15.250,AQU_2019-04-19_3_1532,0.00474402294039183,68.31393034164235,0.16,1
2439750,AQU,2019-03-16,5,4,344,40.6726696639312,-73.8314495757984,800,D,FT ,54,MCL,35000.0,404,120,Dylan Davis,820,5,AQU_2019-03-16_5_4,0,AQU_2019-03-16_5,784,Abby Normal,2019-03-16 16:05:26.000,AQU_2019-03-16_5_784,0.0038735491931648726,55.77910838157416,0.75,3
2798532,SAR,2019-07-17,6,1,145,43.0739101820875,-73.7658925351898,550,D,SY ,50,CLM,48000.0,402,118,Chris Landeros,1780,3,SAR_2019-07-17_6_1,0,SAR_2019-07-17_6,215,Shak's Hidden Gem,2019-07-17 16:02:36.250,SAR_2019-07-17_6_215,0.004726960955505111,68.0682377592736,0.53,3
1424331,SAR,2019-08-08,8,5,73,43.0705927113917,-73.7727996675787,900,D,FT ,82,STK,100000.0,450,120,Eric Cancel,390,2,SAR_2019-08-08_8_5,0,SAR_2019-08-08_8,3949,Held Accountable,2019-08-08 16:50:18.250,SAR_2019-08-08_8_3949,0.004771773900234067,68.71354416337057,0.16,1
1529589,AQU,2019-02-28,1,3,14,40.6696574970539,-73.8290623404321,650,D,FT ,36,MCL,30000.0,1250,123,Dylan Davis,35,3,AQU_2019-02-28_1_3,0,AQU_2019-02-28_1,1066,Creative Style,2019-02-28 12:50:03.500,AQU_2019-02-28_1_1066,0.003379193414601697,48.66038517026444,0.04,1
2103859,AQU,2019-02-24,8,6,308,40.6708405523348,-73.83235622341,600,D,SY ,50,MCL,33000.0,429,111,Heman K. Harkie,6575,4,AQU_2019-02-24_8_6,0,AQU_2019-02-24_8,117,Reyana Reya Dreams,2019-02-24 16:30:17.000,AQU_2019-02-24_8_117,0.0031706289918107975,45.65705748207549,0.98,4
3198879,AQU,2019-02-16,4,5,327,40.6732703316775,-73.831147396738,800,D,FT ,54,MSW,60000.0,227,113,Benjamin Hernandez,530,5,AQU_2019-02-16_4_5,0,AQU_2019-02-16_4,822,Two Graces,2019-02-16 14:28:21.750,AQU_2019-02-16_4_822,0.004200025493938218,60.48036711271034,0.8,4
772237,AQU,2019-12-29,8,4,442,40.6708679363929,-73.8322843677432,900,D,FT ,82,STK,100000.0,350,121,Kendrick Carmouche,910,2,AQU_2019-12-29_8_4,0,AQU_2019-12-29_8,2842,Lucky Move,2019-12-29 15:51:50.500,AQU_2019-12-29_8_2842,0.0038745632255223045,55.793710447521185,0.98,4
1767740,AQU,2019-11-14,8,5,144,40.67113152159,-73.8292773225088,800,T,FM ,70,ALW,75000.0,350,123,Jose L. Ortiz,1010,4,AQU_2019-11-14_8_5,0,AQU_2019-11-14_8,2083,Blockade,2019-11-14 15:50:36.000,AQU_2019-11-14_8_2083,0.004809363822408994,69.25483904268951,0.39,2
3747856,AQU,2019-03-17,4,4,26,40.6693238169905,-73.8292204714551,700,D,FT ,44,MSW,68000.0,320,120,Manuel Franco,205,5,AQU_2019-03-17_4_4,0,AQU_2019-03-17_4,1180,Superhighway,2019-03-17 15:20:06.500,AQU_2019-03-17_4_1180,0.004515525360263187,65.02356518778988,0.07,1
845651,AQU,2019-11-14,6,3,192,40.673841344628,-73.8305704137698,600,O,FM ,44,AOC,70000.0,250,120,Javier Castellano,345,2,AQU_2019-11-14_6_3,0,AQU_2019-11-14_6,2070,First Appeal,2019-11-14 14:50:48.000,AQU_2019-11-14_6_2070,0.005040142119635298,72.5780465227483,0.7,3
3225338,SAR,2019-07-28,4,1,55,43.069803263957,-73.7693668981623,700,D,FT ,32,ALW,80000.0,240,120,Kendrick Carmouche,720,1,SAR_2019-07-28_4_1,1,SAR_2019-07-28_4,428,Kazmania,2019-07-28 14:40:13.750,SAR_2019-07-28_4_428,0.005749019521077094,82.78588110351015,0.16,1
3492299,BEL,2019-10-20,5,8,42,40.7161623323519,-73.7190018737007,800,D,FT ,72,STR,55000.0,243,120,Jose Lezcano,1060,7,BEL_2019-10-20_5_8,0,BEL_2019-10-20_5,423,Mental Model,2019-10-20 14:43:10.500,BEL_2019-10-20_5_423,0.005225138749266005,75.24199798943047,0.11,1
3891085,SAR,2019-07-19,10,3,161,43.0701422814533,-73.7685513371469,900,D,FT ,78,MCL,48000.0,625,118,Jose Lezcano,1180,5,SAR_2019-07-19_10_3,0,SAR_2019-07-19_10,2048,Sneads,2019-07-19 18:25:40.250,SAR_2019-07-19_10_2048,0.004776592422148315,68.78293087893574,0.37,2
4906873,BEL,2019-10-02,3,5,230,40.7142692806291,-73.7264016205856,700,D,FT ,45,MCL,35000.0,225,119,Javier Castellano,440,2,BEL_2019-10-02_3_5,0,BEL_2019-10-02_3,3854,Tempus,2019-10-02 14:25:57.500,BEL_2019-10-02_3_3854,0.0046221078285754195,66.55835273148604,0.68,3
3969631,AQU,2019-12-21,5,2,280,40.670806194766,-73.8322534846362,600,D,FT ,48,ALW,64000.0,234,122,Jose Lezcano,570,2,AQU_2019-12-21_5_2,0,AQU_2019-12-21_5,663,Seven Is Heaven,2019-12-21 14:35:10.000,AQU_2019-12-21_5_663,0.004137051554494305,59.57354238471799,0.98,4
2353885,SAR,2019-08-24,8,3,293,43.0736755550604,-73.7663103249712,850,T,FM ,80,STK,400000.0,337,122,Jose L. Ortiz,305,8,SAR_2019-08-24_8_3,0,SAR_2019-08-24_8,4061,Secret Message,2019-08-24 15:38:13.250,SAR_2019-08-24_8_4061,0.005186747767510048,74.68916785214469,0.74,3
4352090,SAR,2019-08-22,5,10,338,43.0718056164864,-73.7719057694441,700,D,FT ,32,MSW,75000.0,305,119,Junior Alvarado,1190,5,SAR_2019-08-22_5_10,0,SAR_2019-08-22_5,4282,Central Capital,2019-08-22 15:06:24.500,SAR_2019-08-22_5_4282,0.0032442710293730747,46.71750282297228,1.0,4
1007377,AQU,2019-02-16,6,8,339,40.6724004017518,-73.8315568250384,800,D,FT ,54,CLM,28000.0,334,120,Carlos J. Hernandez,580,4,AQU_2019-02-16_6_8,0,AQU_2019-02-16_6,182,Latin Love Bug,2019-02-16 15:35:24.750,AQU_2019-02-16_6_182,0.004360355371180199,62.78911734499487,0.86,4
3373726,BEL,2019-04-26,2,6,188,40.7142435593655,-73.7262243386201,600,D,SY ,63,CLM,60000.0,223,120,Eric Cancel,1350,2,BEL_2019-04-26_2_6,0,BEL_2019-04-26_2,1110,Queendom,2019-04-26 14:23:47.000,BEL_2019-04-26_2_1110,0.004712752477127886,67.86363567064157,0.64,3
556429,AQU,2019-04-05,8,5,330,40.67043389775,-73.8324132106201,700,D,FT ,44,STK,150000.0,516,118,Manuel Franco,430,1,AQU_2019-04-05_8_5,1,AQU_2019-04-05_8,1290,Come Dancing,2019-04-05 17:17:22.500,AQU_2019-04-05_8_1290,0.003332303250986402,47.985166814204185,0.97,4
3824557,BEL,2019-05-03,1,6,154,40.7176002974993,-73.7246158738669,850,D,FT ,45,MSW,80000.0,130,118,Junior Alvarado,750,4,BEL_2019-05-03_1_6,0,BEL_2019-05-03_1,771,Canarsie Girl,2019-05-03 13:30:38.500,BEL_2019-05-03_1_771,0.004808046714297744,69.23587268588751,0.36,2
1023487,AQU,2019-04-17,5,6,217,40.6732453114517,-73.8311216546907,600,D,FT ,48,CLM,48000.0,336,120,Irad Ortiz Jr.,55,2,AQU_2019-04-17_5_6,0,AQU_2019-04-17_5,1105,Happy Farm,2019-04-17 15:36:54.250,AQU_2019-04-17_5_1105,0.004818659717130115,69.38869992667365,0.76,4
1615111,SAR,2019-08-30,10,5,149,43.073596850425,-73.7665730184885,550,T,FM ,24,STK,100000.0,550,120,Jose Lezcano,195,2,SAR_2019-08-30_10_5,0,SAR_2019-08-30_10,3148,Final Frontier,2019-08-30 17:50:37.250,SAR_2019-08-30_10_3148,0.005207952173131022,74.99451129308672,0.59,3
4952540,SAR,2019-08-03,3,4,30,43.0691840032098,-73.7709373052913,700,D,FT ,32,MSW,90000.0,211,119,Ricardo Santana Jr.,2120,10,SAR_2019-08-03_3_4,0,SAR_2019-08-03_3,4334,Indian Cross,2019-08-03 14:11:07.500,SAR_2019-08-03_3_4334,0.004687733430532627,67.50336139966983,0.08,1
853192,AQU,2019-03-10,5,2,117,40.6748727885671,-73.8272642829596,600,D,SY ,50,WCL,40000.0,338,119,Carlos J. Hernandez,4725,5,AQU_2019-03-10_5_2,0,AQU_2019-03-10_5,551,Mazmania,2019-03-10 15:38:29.250,AQU_2019-03-10_5_551,0.004841626776313958,69.719425578921,0.38,2
4936152,SAR,2019-08-29,1,10,232,43.0729088315501,-73.7691788652727,600,D,FT ,48,MSW,78000.0,102,119,Luis Saez,1170,6,SAR_2019-08-29_1_10,0,SAR_2019-08-29_1,2286,Welsh Gold,2019-08-29 13:02:58.000,SAR_2019-08-29_1_2286,0.004529836771579523,65.22964951074513,0.79,4
1326587,BEL,2019-05-19,1,7,269,40.7142543617018,-73.7263622002711,800,D,FT ,52,CLM,32000.0,130,113,Heman K. Harkie,4275,6,BEL_2019-05-19_1_7,0,BEL_2019-05-19_1,1063,Swiping Dan,2019-05-19 13:31:07.250,BEL_2019-05-19_1_1063,0.004248397284811881,61.17692090129108,0.71,3
3640013,AQU,2019-12-01,1,4,295,40.6713559662182,-73.8319960351335,650,D,FT ,54,MCL,30000.0,1221,122,Kendrick Carmouche,1230,1,AQU_2019-12-01_1_4,1,AQU_2019-12-01_1,1742,Remembering Bobbie,2019-12-01 12:22:13.750,AQU_2019-12-01_1_1742,0.00430913640555959,62.0515642400581,0.87,4
756876,AQU,2019-02-02,8,3,154,40.6732624739048,-73.8274884689134,800,D,FT ,54,AOC,64000.0,400,116,Joey R. Martinez,1020,4,AQU_2019-02-02_8_3,0,AQU_2019-02-02_8,296,Three to Thirteen,2019-02-02 16:00:38.500,AQU_2019-02-02_8_296,0.005197427153107236,74.84295100474421,0.4,2
2770598,AQU,2019-03-29,1,2,338,40.672403041282,-73.8315947230567,800,D,FT ,54,MSW,68000.0,130,118,Manuel Franco,680,4,AQU_2019-03-29_1_2,0,AQU_2019-03-29_1,772,Solent,2019-03-29 13:31:24.500,AQU_2019-03-29_1_772,0.004455237051318273,64.15541353898314,0.85,4
4266978,BEL,2019-09-08,5,7,218,40.7165986316516,-73.7274648935208,800,T,FM ,77,MSW,62000.0,310,119,Dylan Davis,520,3,BEL_2019-09-08_5_7,0,BEL_2019-09-08_5,1625,Turbo Drive,2019-09-08 15:10:54.500,BEL_2019-09-08_5_1625,0.004708205942719067,67.79816557515457,0.54,3
4431637,SAR,2019-09-02,6,3,113,43.0731193310695,-73.7644472099818,550,D,SY ,49,MSW,90000.0,320,119,Eric Cancel,3775,5,SAR_2019-09-02_6_3,0,SAR_2019-09-02_6,4631,Nashvegas,2019-09-02 15:20:28.250,SAR_2019-09-02_6_4631,0.005005559510589301,72.08005695248593,0.41,2
1412178,AQU,2019-12-07,10,2,180,40.6743480395303,-73.8271217507584,800,D,FT ,54,STK,750000.0,418,117,John R. Velazquez,1390,6,AQU_2019-12-07_10_2,0,AQU_2019-12-07_10,512,Bal Harbour,2019-12-07 16:18:45.000,AQU_2019-12-07_10_512,0.004729682671235901,68.10743046579697,0.47,2
463206,AQU,2019-04-14,9,9,278,40.6750973786335,-73.8286090406639,850,T,GD ,76,MCL,41000.0,543,119,Joey R. Martinez,1190,10,AQU_2019-04-14_9_9,0,AQU_2019-04-14_9,1475,Fleet Admiral,2019-04-14 17:44:09.500,AQU_2019-04-14_9_1475,0.0045368170815660094,65.33016597455054,0.68,3
2432024,SAR,2019-08-25,4,2,166,43.0729073822975,-73.7643616440017,700,D,FT ,33,CLM,45000.0,239,118,Irad Ortiz Jr.,345,5,SAR_2019-08-25_4_2,0,SAR_2019-08-25_4,726,Dovey Lovey,2019-08-25 14:39:41.500,SAR_2019-08-25_4_726,0.004920449899955853,70.85447855936428,0.5,2
581534,BEL,2019-05-19,7,7,279,40.7151564876522,-73.7269953139403,850,I,FM ,70,CLM,60000.0,451,126,Joel Rosario,340,4,BEL_2019-05-19_7_7,0,BEL_2019-05-19_7,2621,Harv Won't Tap,2019-05-19 16:52:09.750,BEL_2019-05-19_7_2621,0.00493054034309418,70.99978094055619,0.72,3
4392523,AQU,2019-12-31,3,1,144,40.6705349622503,-73.8287385569629,900,D,SY ,82,MSW,68000.0,132,119,Jorge A. Vargas Jr.,670,3,AQU_2019-12-31_3_1,0,AQU_2019-12-31_3,2860,Call Me Later,2019-12-31 13:32:36.000,AQU_2019-12-31_3_2860,0.00496146502730774,71.44509639323147,0.32,2
3295441,SAR,2019-07-24,2,8,124,43.0706229089199,-73.767173895611,700,D,FT ,32,MSW,78000.0,125,119,Manuel Franco,980,9,SAR_2019-07-24_2_8,0,SAR_2019-07-24_2,2786,Moonlight Now,2019-07-24 13:25:31.000,SAR_2019-07-24_2_2786,0.00477581684143452,68.77176251665708,0.34,2
1088594,BEL,2019-07-06,10,3,243,40.7177310972704,-73.7252959197435,1000,D,FT ,72,STK,700000.0,620,121,Joel Rosario,800,8,BEL_2019-07-06_10_3,0,BEL_2019-07-06_10,2974,Rocketry,2019-07-06 18:21:00.750,BEL_2019-07-06_10_2974,0.004984195198369396,71.7724108565193,0.52,3
2175131,AQU,2019-03-01,5,4,193,40.6743132743727,-73.8306387462397,600,D,FT ,45,CLM,43000.0,303,112,Benjamin Hernandez,170,1,AQU_2019-03-01_5_4,1,AQU_2019-03-01_5,722,Take Your Place,2019-03-01 15:03:48.250,AQU_2019-03-01_5_722,0.00497531450016224,71.64452880233627,0.67,3
985329,AQU,2019-11-17,8,4,139,40.6752378703375,-73.8281280569008,600,O,FM ,45,ALW,66000.0,322,120,Kendrick Carmouche,2600,3,AQU_2019-11-17_8_4,0,AQU_2019-11-17_8,1420,Tiz a Kitten,2019-11-17 15:22:34.750,AQU_2019-11-17_8_1420,0.004947854304239313,71.24910198104611,0.49,2
1758964,AQU,2019-12-08,8,6,237,40.6738132285488,-73.8272137196901,900,D,FT ,72,AOC,70000.0,318,122,Kendrick Carmouche,8175,9,AQU_2019-12-08_8_6,0,AQU_2019-12-08_8,526,Local Counsel,2019-12-08 15:18:59.250,AQU_2019-12-08_8_526,0.004831700449864534,69.57648647804929,0.53,3
3547096,AQU,2019-04-07,6,3,145,40.6697882217975,-73.8297115568332,900,O,FM ,160,MSW,70000.0,409,118,Eric Cancel,1580,5,AQU_2019-04-07_6_3,0,AQU_2019-04-07_6,773,Team Win,2019-04-07 16:09:36.250,AQU_2019-04-07_6_773,0.004324233848585073,62.26896741962505,0.34,2
1564224,AQU,2019-12-29,4,3,218,40.675206128301,-73.8300828189562,700,D,FT ,48,CLM,37000.0,157,124,Dylan Davis,4000,5,AQU_2019-12-29_4_3,0,AQU_2019-12-29_4,1750,Conforto,2019-12-29 13:57:54.500,AQU_2019-12-29_4_1750,0.004697958773547506,67.65060633908408,0.63,3
3352577,BEL,2019-07-06,2,6,243,40.7165102073537,-73.7276220841837,850,T,FM ,166,MCL,41000.0,134,118,Joel Rosario,610,12,BEL_2019-07-06_2_6,0,BEL_2019-07-06_2,1268,Seven Plus Seven,2019-07-06 13:35:00.750,BEL_2019-07-06_2_1268,0.0048701003164872796,70.12944455741683,0.6,3
818823,SAR,2019-07-26,1,8,33,43.0693196300005,-73.7704204503662,700,D,MY ,32,MCL,40000.0,100,124,Samuel Jimenez,6025,3,SAR_2019-07-26_1_8,0,SAR_2019-07-26_1,110,Flying Pleasantly,2019-07-26 13:00:08.250,SAR_2019-07-26_1_110,0.005914465699175214,85.16830606812309,0.09,1
26258,AQU,2019-01-12,6,5,249,40.6719153956207,-73.8318046275597,600,D,FT ,45,CLM,32000.0,300,121,Hector Rafael Diaz Jr.,650,1,AQU_2019-01-12_6_5,1,AQU_2019-01-12_6,348,Spartiatis,2019-01-12 15:01:02.250,AQU_2019-01-12_6_348,0.004633024846797898,66.71555779388973,0.86,4
4198475,AQU,2019-03-03,5,6,96,40.6750717114418,-73.8274458077993,550,D,FT ,50,MSW,60000.0,258,120,Dylan Davis,790,1,AQU_2019-03-03_5_6,1,AQU_2019-03-03_5,1107,Sarahrini,2019-03-03 14:58:24.000,AQU_2019-03-03_5_1107,0.005068086178107759,72.98044096475172,0.35,2
99317,AQU,2019-04-13,5,1,80,40.6727284577106,-73.8276983515236,650,D,MY ,38,CLM,48000.0,337,113,Benjamin Hernandez,440,5,AQU_2019-04-13_5_1,0,AQU_2019-04-13_5,1065,Picture Day,2019-04-13 15:37:20.000,AQU_2019-04-13_5_1065,0.005267270166668279,75.84869040002322,0.25,2
4458150,AQU,2019-11-03,9,2,196,40.6749529594327,-73.8273668796345,800,D,FT ,54,STK,150000.0,351,118,Manuel Franco,4000,8,AQU_2019-11-03_9_2,0,AQU_2019-11-03_9,1733,Americanus,2019-11-03 15:51:49.000,AQU_2019-11-03_9_1733,0.004624555943668328,66.59360558882392,0.5,2
506030,SAR,2019-08-24,6,2,146,43.0721986196744,-73.7643771320745,700,D,FT ,32,STK,500000.0,224,122,Javier Castellano,75,1,SAR_2019-08-24_6_2,1,SAR_2019-08-24_6,1290,Come Dancing,2019-08-24 14:24:36.500,SAR_2019-08-24_6_1290,0.004974628954291832,71.63465694180239,0.46,2
871728,AQU,2019-12-28,4,6,278,40.6754575157329,-73.8280287735931,900,D,FT ,82,STK,100000.0,157,121,Oscar Gomez,5625,3,AQU_2019-12-28_4_6,0,AQU_2019-12-28_4,642,Fleet Irish,2019-12-28 13:58:09.500,AQU_2019-12-28_4_642,0.004820206486738402,69.41097340903299,0.63,3
4160116,SAR,2019-08-24,11,7,99,43.0706905867289,-73.7728305221278,1000,D,FT ,65,STK,1250000.0,550,126,Joseph Talamo,345,3,SAR_2019-08-24_11_7,0,SAR_2019-08-24_11,4564,Mucho Gusto,2019-08-24 17:50:24.750,SAR_2019-08-24_11_4564,0.005269340894068228,75.8785088745825,0.21,1
4843519,SAR,2019-08-21,6,10,40,43.0693951812149,-73.7703115173587,700,D,SY ,32,MSW,75000.0,413,119,Ricardo Santana Jr.,870,4,SAR_2019-08-21_6_10,0,SAR_2019-08-21_6,4533,Breed's Hill,2019-08-21 16:13:10.000,SAR_2019-08-21_6_4533,0.0051718797821778744,74.47506886336139,0.11,1
3638626,BEL,2019-07-06,11,3,2,40.7142817170282,-73.7169731038081,800,T,FM ,172,MSW,80000.0,651,118,John R. Velazquez,1590,5,BEL_2019-07-06_11_3,0,BEL_2019-07-06_11,1766,Whatdoesasharksay,2019-07-06 18:51:00.500,BEL_2019-07-06_11_1766,0.000540357450199864,7.781147282878042,0.0,1
1057938,BEL,2019-05-02,8,5,165,40.7161513827386,-73.7279352760188,700,D,FT ,46,AOC,87000.0,518,118,Ruben Silvera,8375,6,BEL_2019-05-02_8_5,0,BEL_2019-05-02_8,21,Holiday Bonus,2019-05-02 17:18:41.250,BEL_2019-05-02_8_21,0.005224484541541167,75.2325773981928,0.52,3
2098555,AQU,2019-12-14,6,6,49,40.6688200536309,-73.8294650168437,800,D,SY ,54,STR,55000.0,251,123,Junior Alvarado,790,5,AQU_2019-12-14_6_6,0,AQU_2019-12-14_6,1153,Hizaam,2019-12-14 14:51:12.250,AQU_2019-12-14_6_1153,0.005245160126168787,75.53030581683053,0.12,1
2731466,AQU,2019-11-01,5,7,331,40.6724924000628,-73.8315418330112,800,D,GD ,54,AOC,70000.0,205,120,Luis Saez,490,6,AQU_2019-11-01_5_7,0,AQU_2019-11-01_5,650,Maiden Beauty,2019-11-01 14:06:22.750,AQU_2019-11-01_5_650,0.003861747112874914,55.60915842539876,0.87,4
4386701,AQU,2019-12-08,3,1,258,40.6745814493395,-73.8277977463933,850,T,GD ,96,MSW,70000.0,1250,119,Michael J. Luzzi,730,2,AQU_2019-12-08_3_1,0,AQU_2019-12-08_3,2063,Justintimeforwine,2019-12-08 12:51:04.500,AQU_2019-12-08_3_2063,0.00464596725257969,66.90192843714753,0.61,3
199360,BEL,2019-06-01,7,5,266,40.7131005466353,-73.7220130127758,600,D,FT ,48,CLM,60000.0,445,125,Eric Cancel,340,3,BEL_2019-06-01_7_5,0,BEL_2019-06-01_7,143,Still Krz,2019-06-01 16:46:06.500,BEL_2019-06-01_7_143,0.004000392084958827,57.605646023407104,0.95,4
4705023,AQU,2019-11-08,5,7,180,40.6747067477722,-73.830062804308,600,O,FM ,72,MSW,70000.0,220,119,Luis Saez,470,8,AQU_2019-11-08_5_7,0,AQU_2019-11-08_5,1815,Pure Wow,2019-11-08 14:20:45.000,AQU_2019-11-08_5_1815,0.004712452392257981,67.85931444851492,0.62,3
2892005,SAR,2019-07-24,7,2,216,43.0718528014067,-73.7654416348245,800,I,GD ,125,STK,150000.0,432,118,Kendrick Carmouche,1040,4,SAR_2019-07-24_7_2,0,SAR_2019-07-24_7,1687,Dashing Dan,2019-07-24 16:32:54.000,SAR_2019-07-24_7_1687,0.004978642944037741,71.69245839414347,0.56,3
4613904,BEL,2019-07-03,5,1,51,40.7177187618492,-73.7254917335541,550,D,FT ,72,MSW,80000.0,341,118,John R. Velazquez,160,4,BEL_2019-07-03_5_1,0,BEL_2019-07-03_5,3529,Palace Avenger,2019-07-03 15:41:12.750,BEL_2019-07-03_5_3529,0.00538135595136214,77.49152569961481,0.18,1
1681901,AQU,2019-01-25,3,1,102,40.6743303468144,-73.827088166028,600,D,MY ,45,MSW,60000.0,127,116,Benjamin Hernandez,400,6,AQU_2019-01-25_3_1,0,AQU_2019-01-25_3,598,Icy Maneuvers,2019-01-25 13:27:25.500,AQU_2019-01-25_3_598,0.005013630692350235,72.19628196984338,0.33,2
3693452,BEL,2019-06-13,4,2,273,40.7157800952206,-73.7273637476954,850,I,YL ,48,MSW,80000.0,441,118,Joe Bravo,730,4,BEL_2019-06-13_4_2,0,BEL_2019-06-13_4,3010,Funny Flowers,2019-06-13 16:42:08.250,BEL_2019-06-13_4_3010,0.004894669602494688,70.4832422759235,0.68,3
1906880,AQU,2019-01-04,7,6,6,40.6719731807827,-73.831827409442,900,D,FT ,98,AOC,67000.0,359,121,Manuel Franco,195,6,AQU_2019-01-04_7_6,0,AQU_2019-01-04_7,105,Singapore Trader,2019-01-04 15:59:01.500,AQU_2019-01-04_7_105,0.0011863933463241694,17.08406418706804,0.01,1
2862681,BEL,2019-05-25,7,1,86,40.716925128079,-73.7232301981818,700,T,FM ,64,MSW,62000.0,447,118,Manuel Franco,1210,1,BEL_2019-05-25_7_1,1,BEL_2019-05-25_7,2037,Fetching,2019-05-25 16:47:21.500,BEL_2019-05-25_7_2037,0.005465666756036133,78.70560128692031,0.25,2
3324116,AQU,2019-11-16,6,11,23,40.6724690826707,-73.8308803592774,800,T,FM ,65,MSW,70000.0,223,121,Manuel Franco,345,1,AQU_2019-11-16_6_11,1,AQU_2019-11-16_6,2196,Tiberius Mercurius,2019-11-16 14:23:05.750,AQU_2019-11-16_6_2196,0.005147363282631452,74.12203126989291,0.06,1
496236,AQU,2019-03-02,7,7,217,40.6737119123626,-73.8309878475293,600,D,FT ,45,ALW,64000.0,416,123,Junior Alvarado,1740,1,AQU_2019-03-02_7_7,1,AQU_2019-03-02_7,32,Pinchbeck,2019-03-02 16:16:54.250,AQU_2019-03-02_7_32,0.004715170596744365,67.89845659311885,0.73,3
795566,BEL,2019-05-23,6,4,403,40.7130887171398,-73.7209126329907,850,T,GD ,130,STR,55000.0,554,126,Jose L. Ortiz,315,1,BEL_2019-05-23_6_4,1,BEL_2019-05-23_6,3108,Belgrano,2019-05-23 17:55:40.750,BEL_2019-05-23_6_3108,0.003751910292976855,54.02750821886671,0.97,4
